n_experiments,setting,trial,scenario,baseline_improvement_10_percent_taste,baseline_log10_improvement_10_percent,min_time_budget_100_percent_taste,taste_speedup,log10_taste_speedup
5000,corr_all_0.9,5,infinite_compute,73.02922259685288,1.8634966775592372,0.5829415347136074,1.715437896342879,0.234375
5000,corr_all_0.9,6,default,22.6651784117422,1.3553591420106423,0.7635060803383346,1.3097472643005899,0.11718750000000003
5000,corr_all_0.9,6,instant_time,49.715361654063685,1.69649060303452,0.5523158417307099,1.8105582430271219,0.2578125
5000,corr_all_0.9,6,infinite_compute,71.39023522576501,1.8536388129304873,0.6152654101490372,1.6253148373118644,0.2109375
5000,corr_all_0.9,7,default,20.88487095262147,1.3198317961087986,0.5424690937011326,1.8434229924091103,0.26562499999999994
5000,corr_all_0.9,7,instant_time,71.9531376443019,1.857049736867418,0.5725487884358379,1.7465760476621182,0.2421875
5000,corr_all_0.9,7,infinite_compute,111.93928384226159,2.0489825240791184,0.6378043838892178,1.5678788438269704,0.1953125
5000,corr_all_0.9,8,default,10.622028655414212,1.0262074686959486,0.4697588816706492,2.128751661796372,0.32812499999999994
5000,corr_all_0.9,8,instant_time,42.12129318622036,1.6245016962033385,0.5048065716667471,1.9809567785503386,0.29687499999999994
5000,corr_all_0.9,8,infinite_compute,41.758509574924076,1.620744989636512,0.5048065716667471,1.9809567785503386,0.29687499999999994
5000,corr_all_0.9,9,default,9.026159625711589,0.9555030096575056,0.5139696800771514,1.9456400615886353,0.28906249999999994
5000,corr_all_0.9,9,instant_time,70.29245043099993,1.8469086833096813,0.6152654101490372,1.6253148373118644,0.2109375
5000,corr_all_0.9,9,infinite_compute,64.88455008585844,1.8121412975516171,0.5725487884358379,1.7465760476621182,0.2421875
