year_decimal,horizon_minutes
2023.539617486359,1.788843792949641
2023.5423497267961,1.7931062223364087
2023.5450819672333,1.7973715079522385
2023.5478142076704,1.8016396536282249
2023.5505464481075,1.8059106632031765
2023.5532786885447,1.8101845405236365
2023.5560109289818,1.814461289443904
2023.558743169419,1.8187409138260544
2023.561475409856,1.8230234175399602
2023.5642076502932,1.8273088044633128
2023.5669398907303,1.8315970784816433
2023.5696721311674,1.8358882434883426
2023.5724043716045,1.840182303384684
2023.5751366120417,1.8444792620798438
2023.5778688524788,1.8487791234909228
2023.580601092916,1.8530818915429674
2023.583333333353,1.8573875701689921
2023.5860655737902,1.8616961633100004
2023.5887978142273,1.8660076749150059
2023.5915300546644,1.8703221089410549
2023.5942622951015,1.874639469353248
2023.5969945355387,1.8789597601247616
2023.5997267759758,1.8832829852368707
2023.602459016413,1.8876091486789697
2023.60519125685,1.8919382544485954
2023.6079234972872,1.8962703065514492
2023.6106557377243,1.900605309001419
2023.6133879781614,1.904943265820601
2023.6161202185986,1.9092841810393235
2023.6188524590357,1.9136280586961683
2023.6215846994728,1.9179749028379933
2023.62431693991,1.9223247175199556
2023.627049180347,1.926677506805534
2023.6297814207842,1.9310332747665513
2023.6325136612213,1.9353920254831989
2023.6352459016584,1.9397537630440564
2023.6379781420956,1.9441184915461192
2023.6407103825327,1.948486215094817
2023.6434426229698,1.9528569378040401
2023.646174863407,1.9572306637961616
2023.648907103844,1.96160739720206
2023.6516393442812,1.9659871421611448
2023.6543715847183,1.9703699028213773
2023.6571038251554,1.9747556833392963
2023.6598360655926,1.9791444878800402
2023.6625683060297,1.9835363206173724
2023.6653005464668,1.9879311857337032
2023.668032786904,1.9923290874201156
2023.670765027341,1.9967300298763881
2023.6734972677782,2.0016628052665966
2023.6762295082153,2.0066987491545434
2023.6789617486525,2.011738182203392
2023.6816939890896,2.0167811092522747
2023.6844262295267,2.0218275351503983
2023.6871584699638,2.026877464757073
2023.689890710401,2.031930902941742
2023.692622950838,2.0369878545840057
2023.6953551912752,2.0420483245736536
2023.6980874317123,2.047112317810691
2023.7008196721495,2.0521798392053685
2023.7035519125866,2.057250893678209
2023.7062841530237,2.0623254861600384
2023.7090163934608,2.067403621592013
2023.711748633898,2.072485304925648
2023.714480874335,2.077570541122848
2023.7172131147722,2.082659335155935
2023.7199453552093,2.0877516920076777
2023.7226775956465,2.0928476166713215
2023.7254098360836,2.097947114150616
2023.7281420765207,2.1030501894598483
2023.7308743169579,2.1081568476238672
2023.733606557395,2.1132670936781186
2023.736338797832,2.11838093266867
2023.7390710382692,2.1234983696522454
2023.7418032787064,2.1286194096962507
2023.7445355191435,2.133744057878807
2023.7472677595806,2.13887231928878
2023.7500000000177,2.14400419902581
2023.7527322404549,2.1491397022003427
2023.755464480892,2.1542788339336583
2023.758196721329,2.1594215993579056
2023.7609289617662,2.1645680036161288
2023.7636612022034,2.1697180518623007
2023.7663934426405,2.1748717492613534
2023.7691256830776,2.1800291009892083
2023.7718579235147,2.1851901122328092
2023.7745901639519,2.1903547881901515
2023.777322404389,2.195523134070316
2023.7800546448261,2.2006951550934977
2023.7827868852632,2.2058708564910403
2023.7855191257004,2.2110502435054653
2023.7882513661375,2.216233321390505
2023.7909836065746,2.2214200954111365
2023.7937158470118,2.2266105708436097
2023.7964480874489,2.2318047529754823
2023.799180327886,2.237002647105653
2023.8019125683231,2.24220425854439
2023.8046448087603,2.2477750057969104
2023.8073770491974,2.2537416757660074
2023.8101092896345,2.2597126220167456
2023.8128415300716,2.2656878506841998
2023.8155737705088,2.2716673679166597
2023.818306010946,2.277651179875667
2023.821038251383,2.2836392927360514
2023.8237704918201,2.289631712685972
2023.8265027322573,2.295628445926955
2023.8292349726944,2.301629498673931
2023.8319672131315,2.307634877155275
2023.8346994535686,2.313644587612843
2023.8374316940058,2.319658636302014
2023.840163934443,2.3256770294917275
2023.84289617488,2.331699773464522
2023.8456284153172,2.337726874516576
2023.8483606557543,2.3437583389577457
2023.8510928961914,2.349794173111606
2023.8538251366285,2.355834383315492
2023.8565573770657,2.3618789759205328
2023.8592896175028,2.3679279572916996
2023.86202185794,2.3739813338078397
2023.864754098377,2.3800391118617203
2023.8674863388142,2.3861012978600673
2023.8702185792513,2.392167898223607
2023.8729508196884,2.3982389193871065
2023.8756830601255,2.404314367799414
2023.8784153005627,2.4103942499235016
2023.8811475409998,2.416478572236505
2023.883879781437,2.4225673412297652
2023.886612021874,2.4286605634088723
2023.8893442623112,2.4347582452937027
2023.8920765027483,2.440860393418465
2023.8948087431854,2.4469670143317415
2023.8975409836225,2.453078114596527
2023.9002732240597,2.4591937007902764
2023.9030054644968,2.465313779504942
2023.905737704934,2.471438357347021
2023.908469945371,2.4775674409375936
2023.9112021858082,2.48370103691237
2023.9139344262453,2.489839151921732
2023.9166666666824,2.4959817926307744
2023.9193989071196,2.502128965719351
2023.9221311475567,2.5082806778821185
2023.9248633879938,2.5144369358285776
2023.927595628431,2.520597746283119
2023.930327868868,2.526763115985067
2023.9330601093052,2.533611506393957
2023.9357923497423,2.5407015849521835
2023.9385245901794,2.547796922132671
2023.9412568306166,2.554897525743169
2023.9439890710537,2.5620034036088293
2023.9467213114908,2.5691145635722603
2023.949453551928,2.5762310134935777
2023.952185792365,2.5833527612504565
2023.9549180328022,2.5904798147381847
2023.9576502732393,2.597612181869714
2023.9603825136764,2.6047498705757155
2023.9631147541136,2.6118928888046287
2023.9658469945507,2.619041244522717
2023.9685792349878,2.6261949457141216
2023.971311475425,2.633354000380913
2023.974043715862,2.640518416543147
2023.9767759562992,2.6476882022389154
2023.9795081967363,2.6548633655244047
2023.9822404371735,2.662043914473947
2023.9849726776106,2.669229857180075
2023.9877049180477,2.676421201753577
2023.9904371584848,2.683617956323553
2023.993169398922,2.6908201290374687
2023.995901639359,2.6980277280612115
2023.9986338797962,2.7052407615791445
2024.0013661202333,2.7124592377941648
2024.0040983606705,2.719683164927757
2024.0068306011076,2.7269125512200523
2024.0095628415447,2.7341474049298817
2024.0122950819818,2.741387734334835
2024.015027322419,2.7486335477313166
2024.017759562856,2.755884853434602
2024.0204918032932,2.763141659778898
2024.0232240437304,2.7704039751173957
2024.0259562841675,2.7776718078223324
2024.0286885246046,2.7849451662850466
2024.0314207650417,2.7922240589160383
2024.0341530054789,2.7995084941450252
2024.036885245916,2.806798480421005
2024.039617486353,2.8140940262123078
2024.0423497267902,2.8213951400066626
2024.0450819672274,2.828701830311251
2024.0478142076645,2.8360141056527706
2024.0505464481016,2.843331974577491
2024.0532786885387,2.850655445651318
2024.0560109289759,2.8586097798446914
2024.058743169413,2.8670537612173215
2024.0614754098501,2.8755042217133084
2024.0642076502872,2.8839611712851503
2024.0669398907244,2.8924246199082955
2024.0696721311615,2.900894577581217
2024.0724043715986,2.9093710543254825
2024.0751366120357,2.9178540601858223
2024.0778688524729,2.9263436052302056
2024.08060109291,2.9348396995499093
2024.0833333333471,2.94334235325959
2024.0860655737843,2.9518515764973574
2024.0887978142214,2.9603673794248473
2024.0915300546585,2.968889772227292
2024.0942622950956,2.9774187651135957
2024.0969945355328,2.9859543683164076
2024.0997267759699,2.9944965920921947
2024.102459016407,3.0030454467213166
2024.1051912568441,3.0116009425080987
2024.1079234972813,3.020163089780909
2024.1106557377184,3.028731898892231
2024.1133879781555,3.0373073802187376
2024.1161202185926,3.0458895441613705
2024.1188524590298,3.054478401145413
2024.121584699467,3.0630739616205656
2024.124316939904,3.0716762360610255
2024.1270491803411,3.0802852349655603
2024.1297814207783,3.0889009688575846
2024.1325136612154,3.09752344828524
2024.1352459016525,3.1061526838214704
