time,cumulative_progress,automation_fraction,progress_rate,software_progress_rate,coding_labor,research_stock,research_effort,experiment_capacity,human_only_progress_rate,ai_labor_contribution,human_labor_contribution,ai_software_progress_multiplier
2021.4,16.25496063758741,0.014275638974944937,1.57524243048754,0.9575307788275385,183.21561782112758,83.78107108523061,56.61512998580485,56.615129985801175,1.5724705412892739,3.90891502345832,179.30670279766926,1.0037014284627501
2021.5,16.41270039921558,0.015355517515538493,1.580049846477602,0.9603856797276021,194.6271847919676,89.62901690838571,60.74746595868076,60.74746595867683,1.577042516021849,4.465167859260049,190.16201693270756,1.00398390121761
2021.6,16.570901270845596,0.016519356207052978,1.5845940404370449,0.9629773585970466,206.7765302795297,95.90528998474007,65.17671937026928,65.17671937026506,1.5813377233766126,5.102013266519464,201.67451701301025,1.0042888893533073
2021.7,16.729548508941267,0.017773617680635293,1.5888398237236832,0.9652706267936823,219.71496379287126,102.64624295908095,69.92395852857008,69.92395852856555,1.5853196982469986,5.830974400661603,213.88398939220966,1.004617957928868
2021.8,16.888627369965317,0.0191252312146628,1.5927842227617832,0.967262510741784,233.49836970687497,109.88822847614918,75.0117651983748,75.01176519836994,1.588983724397123,6.665740598014537,226.83262910886043,1.0049731733074168
2021.9,17.048123110381926,0.020581620376869062,1.5964492249537745,0.9689749978437726,248.18693604586454,117.66759918074926,80.46431555252312,80.4643155525179,1.5923499801312824,7.621750336275284,240.56518570958926,1.0053565450647635
2022.0,17.208020986653818,0.022150731223131243,1.5998760154103517,0.9704492732103519,263.84600523423507,126.0207077176173,86.30751473665293,86.30751473664733,1.5954575178462347,8.716887334235139,255.12911789999993,1.0057703517163523
2022.1,17.368306255244804,0.02384106084636909,1.6045856306077333,0.9736589683077348,280.54642822257114,134.98390673154174,92.75187967507789,92.75187967507188,1.5997641566738214,9.971670646446285,270.57475757612485,1.0062170113490343
2022.2,17.528976768646466,0.025661833951888723,1.608947737036956,0.9765211546369553,298.36506818002323,144.62735808254845,99.67034618294929,99.67034618294282,1.603694375312572,11.40958446262158,286.95548371740165,1.0066991048717238
2022.3,17.690084815949152,0.027623614337333475,1.613221435560897,0.9792949330608975,317.3862333088722,154.96447089632107,107.09754187967465,107.0975418796677,1.607502982512981,13.058326400150008,304.3279069087222,1.007219788302791
2022.4,17.85161553911417,0.029736947773815494,1.6173644126321194,0.9819379900321181,337.7012061353699,166.05292986468004,115.07062268219529,115.07062268218783,1.6111448497084688,14.949141168159144,322.75206496721074,1.0077820952010033
2022.5,18.013547453449757,0.03201297834862827,1.6212963008638237,0.9843699581638238,359.4095357350159,177.9630631137664,123.62949095944226,123.62949095943425,1.614536921281951,17.117905306826742,342.29163042818914,1.0083892660396654
2022.6,18.175859074265265,0.03446354491330045,1.6249799936899443,0.9865537308899456,382.6202907304232,190.76519876979583,132.81702570268288,132.81702570267427,1.6176389194861767,19.606160137359268,363.01413059306395,1.0090449163708002
2022.7,18.338528916870043,0.037101202514523486,1.6284127708601215,0.9884865879601209,407.45261254669936,204.52966495899213,142.67929203829613,142.6792920382869,1.6204446284825464,22.461431648099506,384.99118089859985,1.0097528033489094
2022.8,18.501535496572327,0.039939240460719075,1.6316189224027684,0.9901928194027692,434.0374130781538,219.32678980748418,153.26581977033268,153.26581977032274,1.6229742887938405,25.738680663711932,408.2987324144419,1.0105170756962503
2022.9,18.66485732868184,0.042991696142222854,1.63464294305306,0.9917169199530588,462.5180163859391,235.22690144153097,164.62984468367608,164.6298446836654,1.6252679914198338,29.500682061155544,433.0173343247836,1.0113419908115044
